MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Building Materials,Decking,Posts,,73018066,Clay 6x6 Elite Post Trim RDI - 4pc,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018066,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 73018066, 6 in Nominal Width, 6 in Length, 6 in x 6 in",POST 6IN 6IN,"73018066 Post, 6 in Nominal Width, 6 in Length","Post, 6 in Nominal Width, 6 in Length, 6 in x 6 in","Post, 6 in Nominal Width, 6 in Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,,,Nominal Width,6,in,Length,6,in,Size,6 in x 6 in,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73018066.jpg,73018066_1.jpg,73018066_2.jpg,73018066_3.jpg,73018066_4.jpg,,,,,73018066_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,73018076,4x4 Wh Flat Post Cap RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018076,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 73018076, 4 in Nominal Width, 4 in Length, 4 in x 4 in",POST 4IN 4IN,"73018076 Post, 4 in Nominal Width, 4 in Length","Post, 4 in Nominal Width, 4 in Length, 4 in x 4 in","Post, 4 in Nominal Width, 4 in Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,,,Nominal Width,4,in,Length,4,in,Size,4 in x 4 in,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73018076.jpg,73018076_1.jpg,73018076_2.jpg,73018076_3.jpg,73018076_4.jpg,,,,,73018076_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,61109087,Wh 4x4-39 Blank Post RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,61109087,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 61109087, 4 in Nominal Thickness, 4 in Nominal Width, 39 ft Length",POST 4IN 39FT,"61109087 Post, 4 in Nominal Thickness, 4 in Nominal Width, 39 ft Length","Post, 4 in Nominal Thickness, 4 in Nominal Width, 39 ft Length, 4 in x 4 in x 39 ft","Post, 4 in Nominal Thickness, 4 in Nominal Width, 39 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,4,in,Nominal Width,4,in,Length,39,ft,Size,4 in x 4 in x 39 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61109087.jpg,61109087_1.jpg,61109087_2.jpg,61109087_3.jpg,61109087_4.jpg,,,,,61109087_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,73018731,Wh 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018731,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 73018731, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length",POST 6IN 108FT,"73018731 Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length","Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length, 6 in x 6 in x 108 ft","Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,6,in,Nominal Width,6,in,Length,108,ft,Size,6 in x 6 in x 108 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73018731.jpg,73018731_1.jpg,73018731_2.jpg,73018731_3.jpg,73018731_4.jpg,,,,,73018731_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,61109090,Wh 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,61109090,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 61109090, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length",POST 4IN 108FT,"61109090 Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length","Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length, 4 in x 4 in x 108 ft","Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,4,in,Nominal Width,4,in,Length,108,ft,Size,4 in x 4 in x 108 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61109090.jpg,61109090_1.jpg,61109090_2.jpg,61109090_3.jpg,61109090_4.jpg,,,,,61109090_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,73053603,Clay 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73053603,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 73053603, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length",POST 4IN 108FT,"73053603 Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length","Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length, 4 in x 4 in x 108 ft","Post, 4 in Nominal Thickness, 4 in Nominal Width, 108 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,4,in,Nominal Width,4,in,Length,108,ft,Size,4 in x 4 in x 108 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73053603.jpg,73053603_1.jpg,73053603_2.jpg,73053603_3.jpg,73053603_4.jpg,,,,,73053603_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,73053608,Clay 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73053608,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"Post, 73053608, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length",POST 6IN 108FT,"73053608 Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length","Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length, 6 in x 6 in x 108 ft","Post, 6 in Nominal Thickness, 6 in Nominal Width, 108 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,6,in,Nominal Width,6,in,Length,108,ft,Size,6 in x 6 in x 108 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73053608.jpg,73053608_1.jpg,73053608_2.jpg,73053608_3.jpg,73053608_4.jpg,,,,,73053608_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.trex.com/search/?q=543340896,,,,,,,Building Materials,Decking,Posts,,543340896,"4x4-37"" Black Alum Post Sleeve Select Alum Railing - w/Cap & Skirt",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company Inc,TREX®,,543340896,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"TREX, Post, 543340896, 4 in Nominal Thickness, 4 in Nominal Width",POST 4IN 37FT,"TREX® 543340896 Post, 4 in Nominal Thickness, 4 in Nominal Width, 37 ft Length","TREX® Post, 4 in Nominal Thickness, 4 in Nominal Width, 37 ft Length, 4 in x 4 in x 37 ft","Post, 4 in Nominal Thickness, 4 in Nominal Width, 37 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,4,in,Nominal Width,4,in,Length,37,ft,Size,4 in x 4 in x 37 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543340896.jpg,TREX_543340896_1.jpg,TREX_543340896_2.jpg,TREX_543340896_3.jpg,TREX_543340896_4.jpg,,,,,TREX_543340896_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.trex.com/search/?q=543340898,,,,,,,Building Materials,Decking,Posts,,543340898,"4x4-43"" Black Alum Post Sleeve Select Alum Railing w/Cap & Skirt",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company Inc,TREX®,,543340898,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"TREX, Post, 543340898, 4 in Nominal Thickness, 4 in Nominal Width",POST 4IN 43FT,"TREX® 543340898 Post, 4 in Nominal Thickness, 4 in Nominal Width, 43 ft Length","TREX® Post, 4 in Nominal Thickness, 4 in Nominal Width, 43 ft Length, 4 in x 4 in x 43 ft","Post, 4 in Nominal Thickness, 4 in Nominal Width, 43 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,4,in,Nominal Width,4,in,Length,43,ft,Size,4 in x 4 in x 43 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543340898.jpg,TREX_543340898_1.jpg,TREX_543340898_2.jpg,TREX_543340898_3.jpg,TREX_543340898_4.jpg,,,,,TREX_543340898_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Posts,,73272TBK,6x6-10' Black Alum Deco - Support Post,DSI Westbury,-- No Unilog Brand --,-- No DIB Brand --,Palmer Donavin Mfg Company (PALDO),DSI Westbury,DSI Westbury,,73272TBK,,Building Materials & Millwork>Decking & Railing>Posts & Post Caps,"DSI Westbury, Post, 73272TBK, 6 in Nominal Thickness, 6 in Nominal Width",POST 6IN 10FT,"DSI Westbury 73272TBK Post, 6 in Nominal Thickness, 6 in Nominal Width, 10 ft Length","DSI Westbury Post, 6 in Nominal Thickness, 6 in Nominal Width, 10 ft Length, 6 in x 6 in x 10 ft","Post, 6 in Nominal Thickness, 6 in Nominal Width, 10 ft Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Post,Series,,,Color,,,Nominal Thickness,6,in,Nominal Width,6,in,Length,10,ft,Size,6 in x 6 in x 10 ft,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSIWestbury_73272TBK.jpg,DSIWestbury_73272TBK_1.jpg,DSIWestbury_73272TBK_2.jpg,DSIWestbury_73272TBK_3.jpg,DSIWestbury_73272TBK_4.jpg,,,,,DSIWestbury_73272TBK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.trex.com/search/?q=543302127,,,,,,,Building Materials,Decking,Railing,,543302127,6' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),Trex Company Inc,TREX®,,543302127,,Building Materials & Millwork>Decking & Railing>Railing Systems,"TREX, Railing, 543302127, 6 ft Nominal Width, Composite, Railing Systems",RAILING 6FT,"TREX® 543302127 Railing, 6 ft Nominal Width, Composite","TREX® Railing, 6 ft Nominal Width, Composite","Railing, 6 ft Nominal Width, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Railing,Series,,,Color,,,Nominal Thickness,,,Nominal Width,6,ft,Length,,,Size,,,Edge Profile,,,Material,Composite,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543302127.jpg,TREX_543302127_1.jpg,TREX_543302127_2.jpg,TREX_543302127_3.jpg,TREX_543302127_4.jpg,,,,,TREX_543302127_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.trex.com/search/?q=543302147,,,,,,,Building Materials,Decking,Railing,,543302147,8' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),Trex Company Inc,TREX®,,543302147,,Building Materials & Millwork>Decking & Railing>Railing Systems,"TREX, Railing, 543302147, 8 ft Nominal Width, Composite, Railing Systems",RAILING 8FT,"TREX® 543302147 Railing, 8 ft Nominal Width, Composite","TREX® Railing, 8 ft Nominal Width, Composite","Railing, 8 ft Nominal Width, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Railing,Series,,,Color,,,Nominal Thickness,,,Nominal Width,8,ft,Length,,,Size,,,Edge Profile,,,Material,Composite,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543302147.jpg,TREX_543302147_1.jpg,TREX_543302147_2.jpg,TREX_543302147_3.jpg,TREX_543302147_4.jpg,,,,,TREX_543302147_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Railing,,73019599,Finyline Wh 6' Str Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73019599,,Building Materials & Millwork>Decking & Railing>Railing Systems,"Railing, 73019599, 6 ft Nominal Width, Railing Systems, Decking",RAILING 6FT,"73019599 Railing, 6 ft Nominal Width","Railing, 6 ft Nominal Width","Railing, 6 ft Nominal Width",,,,,,,,,,,,,,,,,,,,,,,,,,,Railing,Series,,,Color,,,Nominal Thickness,,,Nominal Width,6,ft,Length,,,Size,,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73019599.jpg,73019599_1.jpg,73019599_2.jpg,73019599_3.jpg,73019599_4.jpg,,,,,73019599_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Railing,,73019648,Finyline Wh 8' Str Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73019648,,Building Materials & Millwork>Decking & Railing>Railing Systems,"Railing, 73019648, 8 ft Nominal Width, Railing Systems, Decking",RAILING 8FT,"73019648 Railing, 8 ft Nominal Width","Railing, 8 ft Nominal Width","Railing, 8 ft Nominal Width",,,,,,,,,,,,,,,,,,,,,,,,,,,Railing,Series,,,Color,,,Nominal Thickness,,,Nominal Width,8,ft,Length,,,Size,,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73019648.jpg,73019648_1.jpg,73019648_2.jpg,73019648_3.jpg,73019648_4.jpg,,,,,73019648_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Balusters,,73019598,Finyline Wh 6' Str Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73019598,,Building Materials & Millwork>Decking & Railing>Balusters,"Baluster, 73019598, 6 ft Nominal Width, Balusters, Decking",BALUSTER 6FT,"73019598 Baluster, 6 ft Nominal Width","Baluster, 6 ft Nominal Width","Baluster, 6 ft Nominal Width",,,,,,,,,,,,,,,,,,,,,,,,,,,Baluster,Series,,,Color,,,Nominal Thickness,,,Nominal Width,6,ft,Length,,,Size,,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73019598.jpg,73019598_1.jpg,73019598_2.jpg,73019598_3.jpg,73019598_4.jpg,,,,,73019598_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,,Building Materials,Decking,Balusters,,73019647,Finyline Wh 8' Str Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73019647,,Building Materials & Millwork>Decking & Railing>Balusters,"Baluster, 73019647, 8 ft Nominal Width, Balusters, Decking",BALUSTER 8FT,"73019647 Baluster, 8 ft Nominal Width","Baluster, 8 ft Nominal Width","Baluster, 8 ft Nominal Width",,,,,,,,,,,,,,,,,,,,,,,,,,,Baluster,Series,,,Color,,,Nominal Thickness,,,Nominal Width,8,ft,Length,,,Size,,,Edge Profile,,,Material,,,Surface Texture,,,Warranty Term,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73019647.jpg,73019647_1.jpg,73019647_2.jpg,73019647_3.jpg,73019647_4.jpg,,,,,73019647_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
